Date,USDEUR,JPYUSD,USDGBP,CADUSD,CHFUSD
2020-08-14,1.1833,106.49,1.3108,1.325,0.9091
2020-08-17,1.1869,105.97,1.3105,1.3202,0.9058
2020-08-18,1.1928,105.41,1.3228,1.3181,0.9029
2020-08-19,1.1898,105.71,1.3191,1.3173,0.9114
2020-08-20,1.1862,105.81,1.319,1.3177,0.9082
2020-08-21,1.1775,105.88,1.3098,1.3201,0.9131
2020-08-24,1.1803,105.9,1.3078,1.322,0.9109
2020-08-25,1.1818,106.4,1.3136,1.3191,0.9089
2020-08-26,1.1813,106.13,1.3186,1.3145,0.9086
2020-08-27,1.1824,106.42,1.3229,1.3111,0.9077
2020-08-28,1.1901,105.3,1.3341,1.3106,0.9041
2020-08-31,1.195,105.84,1.3375,1.3034,0.9012
2020-09-01,1.1949,106.0,1.3416,1.3043,0.9072
2020-09-02,1.184,106.15,1.3315,1.3061,0.9107
2020-09-03,1.1832,106.14,1.3263,1.3131,0.9104
2020-09-04,1.182,106.34,1.323,1.3095,0.9147
2020-09-08,1.1789,105.97,1.3039,1.3194,0.9166
2020-09-09,1.181,106.23,1.3011,1.3163,0.9131
2020-09-10,1.188,106.19,1.2846,1.3162,0.9077
2020-09-11,1.1831,106.17,1.2788,1.3183,0.9092
2020-09-14,1.1874,105.68,1.2876,1.3172,0.9071
2020-09-15,1.1846,105.5,1.2866,1.3199,0.9085
2020-09-16,1.1835,104.94,1.298,1.3164,0.908
2020-09-17,1.1823,104.77,1.2955,1.3204,0.9098
2020-09-18,1.1857,104.44,1.295,1.3179,0.9096
2020-09-21,1.1737,104.69,1.2794,1.3299,0.9163
2020-09-22,1.1703,105.05,1.2726,1.3313,0.92
2020-09-23,1.1677,105.34,1.275,1.3373,0.9233
2020-09-24,1.1666,105.42,1.2739,1.337,0.9264
2020-09-25,1.1618,105.59,1.2706,1.3409,0.9291
2020-09-28,1.166,105.5,1.2865,1.3377,0.9247
2020-09-29,1.1717,105.68,1.2847,1.3411,0.9215
2020-09-30,1.1723,105.58,1.2921,1.3323,0.9188
2020-10-01,1.1752,105.53,1.2901,1.3289,0.9179
2020-10-02,1.1706,105.36,1.2928,1.332,0.9204
2020-10-05,1.1784,105.7,1.2972,1.3269,0.9153
2020-10-06,1.1778,105.64,1.2945,1.3275,0.9153
2020-10-07,1.1766,105.97,1.2914,1.3283,0.9168
2020-10-08,1.1753,105.98,1.2944,1.3222,0.9176
2020-10-09,1.1819,105.72,1.3003,1.312,0.9103
2020-10-13,1.1737,105.55,1.2968,1.3138,0.9147
2020-10-14,1.1755,105.08,1.3023,1.3147,0.9127
2020-10-15,1.1701,105.38,1.2917,1.3243,0.9143
2020-10-16,1.1717,105.41,1.2931,1.3194,0.9153
2020-10-19,1.1788,105.42,1.2998,1.3155,0.9092
2020-10-20,1.1824,105.56,1.2951,1.312,0.9071
2020-10-21,1.187,104.58,1.3143,1.313,0.9042
2020-10-22,1.1824,104.88,1.309,1.3132,0.9074
2020-10-23,1.1844,104.78,1.3039,1.3147,0.9055
2020-10-26,1.1816,104.86,1.3021,1.3214,0.9073
2020-10-27,1.1834,104.44,1.3067,1.3156,0.9066
2020-10-28,1.1751,104.33,1.2997,1.3321,0.9097
2020-10-29,1.1658,104.69,1.289,1.3365,0.9171
2020-10-30,1.1647,104.54,1.2933,1.3332,0.9165
2020-11-02,1.1634,104.8,1.2904,1.3255,0.92
2020-11-03,1.1724,104.5,1.305,1.3132,0.9126
2020-11-04,1.173,104.39,1.3021,1.3113,0.9107
2020-11-05,1.1809,103.67,1.3116,1.3045,0.9063
2020-11-06,1.1886,103.32,1.3162,1.3029,0.8986
2020-11-09,1.1811,105.58,1.3137,1.2978,0.9127
2020-11-10,1.181,105.36,1.3234,1.2998,0.9136
2020-11-12,1.1814,105.16,1.3142,1.3107,0.9136
2020-11-13,1.1824,104.61,1.3176,1.3164,0.9133
2020-11-16,1.1844,104.54,1.3197,1.3072,0.9121
2020-11-17,1.1862,104.2,1.3247,1.3107,0.9109
2020-11-18,1.1869,103.72,1.3299,1.3049,0.9096
2020-11-19,1.1843,103.85,1.3225,1.3083,0.9119
2020-11-20,1.1857,103.81,1.3294,1.3075,0.9118
2020-11-23,1.1826,104.42,1.33,1.3097,0.9131
2020-11-24,1.1874,104.61,1.335,1.3027,0.9121
2020-11-25,1.1908,104.39,1.3378,1.2994,0.909
2020-11-30,1.1948,104.38,1.3338,1.2982,0.906
2020-12-01,1.2039,104.4,1.3392,1.2958,0.9005
2020-12-02,1.2093,104.52,1.3348,1.2934,0.8961
2020-12-03,1.2152,103.77,1.3496,1.2875,0.8906
2020-12-04,1.2142,104.16,1.3485,1.2797,0.8908
2020-12-07,1.2138,104.01,1.3353,1.2796,0.8892
2020-12-08,1.2111,104.14,1.3358,1.2808,0.8886
2020-12-09,1.208,104.28,1.3392,1.2791,0.8901
2020-12-10,1.2118,104.3,1.3293,1.2727,0.8878
2020-12-11,1.2112,103.88,1.3197,1.2767,0.8902
2020-12-14,1.2145,104.06,1.3324,1.2787,0.8872
2020-12-15,1.2158,103.69,1.3434,1.273,0.8859
2020-12-16,1.2175,103.59,1.3503,1.2755,0.8861
2020-12-17,1.2258,103.13,1.3609,1.2715,0.8841
2020-12-18,1.2236,103.35,1.3497,1.2776,0.885
2020-12-21,1.223,103.44,1.3354,1.2836,0.8859
2020-12-22,1.2172,103.62,1.3349,1.2918,0.8889
2020-12-23,1.2194,103.52,1.351,1.2841,0.8882
2020-12-28,1.2213,103.84,1.3447,1.2871,0.8898
2020-12-29,1.2252,103.5,1.3512,1.2794,0.8838
2020-12-30,1.228,103.31,1.3605,1.2764,0.8832
2020-12-31,1.223,103.19,1.3662,1.2753,0.8841
2021-01-04,1.2254,103.19,1.3551,1.2781,0.8811
2021-01-05,1.2295,102.7,1.362,1.27,0.8784
2021-01-06,1.229,103.25,1.3593,1.2685,0.881
2021-01-07,1.2265,103.84,1.3551,1.272,0.8841
2021-01-08,1.2252,103.89,1.3583,1.2698,0.8843
2021-01-11,1.2169,104.16,1.3522,1.2768,0.8897
2021-01-12,1.2168,104.09,1.3637,1.2745,0.8892
2021-01-13,1.2159,103.91,1.3631,1.271,0.8874
2021-01-14,1.2156,103.66,1.369,1.2633,0.887
2021-01-15,1.2099,103.8,1.3599,1.2709,0.8894
2021-01-19,1.2126,103.86,1.3627,1.2721,0.8888
2021-01-21,1.2143,103.57,1.3721,1.2634,0.887
2021-01-22,1.2179,103.76,1.3685,1.2711,0.8853
2021-01-25,1.2138,103.78,1.3668,1.2747,0.8882
2021-01-26,1.2147,103.69,1.3729,1.2711,0.888
2021-01-27,1.2101,104.09,1.3688,1.2782,0.889
2021-01-28,1.2122,104.31,1.3727,1.2812,0.8887
2021-01-29,1.2135,104.64,1.3723,1.2776,0.8905
2021-02-01,1.207,104.97,1.3672,1.2826,0.8965
2021-02-02,1.202,105.09,1.3644,1.2815,0.8987
2021-02-03,1.2025,105.05,1.3652,1.2765,0.8993
2021-02-04,1.1974,105.43,1.3665,1.283,0.9031
2021-02-05,1.2035,105.44,1.3714,1.2781,0.8996
2021-02-08,1.2045,105.19,1.3738,1.2755,0.8986
2021-02-09,1.2106,104.62,1.3796,1.2713,0.893
2021-02-10,1.2132,104.67,1.385,1.2678,0.8891
2021-02-11,1.2127,104.75,1.3822,1.2689,0.8907
2021-02-12,1.2126,104.94,1.3855,1.2694,0.8911
2021-02-16,1.2107,105.88,1.391,1.2694,0.8923
2021-02-17,1.2042,105.83,1.3848,1.2712,0.8985
2021-02-18,1.2078,105.69,1.3956,1.2706,0.8968
2021-02-19,1.2136,105.58,1.4025,1.2596,0.8948
2021-02-22,1.2155,105.06,1.4077,1.2606,0.8958
2021-02-23,1.2142,105.21,1.4092,1.261,0.9022
2021-02-24,1.2143,105.91,1.4106,1.2537,0.9074
2021-02-25,1.2229,106.22,1.4105,1.2528,0.9033
2021-02-26,1.2093,106.64,1.3947,1.2698,0.9092
2021-03-01,1.2054,106.68,1.3938,1.2652,0.9138
2021-03-02,1.2079,106.75,1.3962,1.2612,0.9141
2021-03-03,1.2073,106.92,1.3978,1.2611,0.918
2021-03-04,1.2045,107.58,1.3999,1.2584,0.9257
2021-03-05,1.1914,108.24,1.3817,1.2666,0.9305
2021-03-08,1.1849,108.92,1.381,1.2672,0.9355
2021-03-09,1.1885,108.64,1.3884,1.2652,0.9292
2021-03-10,1.19,108.58,1.3899,1.2641,0.9317
2021-03-11,1.1978,108.44,1.398,1.2558,0.9244
2021-03-12,1.1952,108.87,1.3925,1.2471,0.9281
2021-03-15,1.1917,109.11,1.3866,1.249,0.9283
2021-03-16,1.1895,109.01,1.3892,1.2451,0.9261
2021-03-17,1.1905,109.22,1.3888,1.2475,0.9276
2021-03-18,1.1926,108.97,1.3938,1.2434,0.9281
2021-03-19,1.1909,108.85,1.3872,1.2511,0.9301
2021-03-22,1.1932,108.67,1.3856,1.2528,0.9233
2021-03-23,1.1872,108.61,1.3795,1.2548,0.9327
2021-03-24,1.1831,108.81,1.3723,1.2551,0.9355
2021-03-25,1.1777,109.13,1.3722,1.2613,0.9393
2021-03-26,1.1798,109.55,1.3794,1.2577,0.9398
2021-03-29,1.1779,109.73,1.3793,1.2592,0.9381
2021-03-30,1.1724,110.19,1.3729,1.2626,0.9427
2021-03-31,1.1743,110.61,1.3795,1.2571,0.9418
2021-04-01,1.1772,110.61,1.3825,1.2569,0.9409
2021-04-02,1.1763,110.67,1.3825,1.2566,0.9419
2021-04-05,1.181,110.08,1.3907,1.2512,0.9359
2021-04-06,1.1852,109.83,1.3849,1.254,0.9325
2021-04-07,1.189,109.67,1.3757,1.2614,0.9274
2021-04-08,1.1904,109.25,1.3739,1.2576,0.9249
2021-04-09,1.1897,109.64,1.3734,1.254,0.9249
2021-04-12,1.1907,109.43,1.3741,1.2556,0.9228
2021-04-13,1.1939,109.19,1.3742,1.2541,0.9213
2021-04-14,1.1974,108.93,1.379,1.2515,0.9228
2021-04-15,1.1964,108.78,1.3781,1.2539,0.9227
2021-04-16,1.198,108.78,1.3826,1.2498,0.9196
2021-04-19,1.2028,108.09,1.3977,1.2534,0.9155
2021-04-20,1.2045,108.07,1.3955,1.2574,0.9145
2021-04-21,1.2033,108.09,1.3936,1.2484,0.9166
2021-04-22,1.2012,108.17,1.3851,1.249,0.9182
2021-04-23,1.2069,107.94,1.3845,1.2495,0.9152
2021-04-26,1.2083,108.12,1.389,1.2399,0.9145
2021-04-27,1.2079,108.56,1.3908,1.2396,0.9134
2021-04-28,1.2098,108.81,1.3917,1.2354,0.9124
2021-04-29,1.211,108.94,1.3956,1.2295,0.9099
2021-04-30,1.203,109.33,1.3838,1.2291,0.9127
2021-05-03,1.2059,109.08,1.3913,1.2275,0.9116
2021-05-04,1.2014,109.34,1.3873,1.232,0.9136
2021-05-05,1.2003,109.27,1.3913,1.2262,0.913
2021-05-06,1.2049,109.17,1.388,1.2192,0.9096
2021-05-07,1.2165,108.52,1.4,1.2137,0.9009
2021-05-10,1.217,108.7,1.4153,1.2085,0.8986
2021-05-11,1.2169,108.53,1.4149,1.2092,0.902
2021-05-12,1.2074,109.53,1.4081,1.2104,0.9088
2021-05-13,1.207,109.56,1.4033,1.2147,0.9068
2021-05-14,1.2141,109.37,1.4096,1.2114,0.9021
2021-05-17,1.2155,109.17,1.4127,1.2073,0.9016
2021-05-18,1.2203,109.01,1.4184,1.2061,0.8986
2021-05-19,1.2216,108.76,1.4169,1.2089,0.9003
2021-05-20,1.2225,108.79,1.4182,1.2049,0.8985
2021-05-21,1.2178,108.94,1.4158,1.2072,0.8987
2021-05-24,1.221,108.81,1.4147,1.2082,0.8973
2021-05-25,1.2233,108.95,1.4123,1.2069,0.8971
2021-05-26,1.2204,109.1,1.4129,1.2111,0.8973
2021-05-27,1.2194,109.81,1.4172,1.2075,0.8977
2021-05-28,1.2194,109.83,1.4188,1.2087,0.8995
2021-06-01,1.2241,109.43,1.4168,1.2031,0.8954
2021-06-02,1.2213,109.59,1.4177,1.2047,0.898
2021-06-03,1.2122,110.28,1.4099,1.2116,0.9051
2021-06-04,1.2173,109.42,1.4175,1.2088,0.899
2021-06-07,1.22,109.25,1.4179,1.2062,0.8969
2021-06-08,1.218,109.47,1.4146,1.2101,0.8963
2021-06-09,1.2184,109.61,1.4124,1.2102,0.8958
2021-06-10,1.2173,109.49,1.4165,1.2095,0.8951
2021-06-11,1.2101,109.75,1.4114,1.2162,0.8993
2021-06-14,1.2126,109.98,1.4116,1.2131,0.8991
2021-06-15,1.212,110.12,1.4073,1.2202,0.8985
2021-06-16,1.2119,109.88,1.411,1.2165,0.8986
2021-06-17,1.1911,110.28,1.3916,1.2353,0.9173
2021-06-18,1.1872,110.21,1.3817,1.2437,0.9215
2021-06-21,1.1909,110.22,1.3915,1.237,0.9184
2021-06-22,1.191,110.75,1.3921,1.2364,0.92
2021-06-23,1.195,110.86,1.3977,1.2286,0.9169
2021-06-24,1.1927,110.91,1.3907,1.2337,0.9188
2021-06-25,1.194,110.78,1.3899,1.2293,0.9175
2021-06-28,1.1938,110.5,1.3895,1.2325,0.9184
2021-06-29,1.1905,110.53,1.3845,1.2378,0.9201
2021-06-30,1.1848,111.05,1.3806,1.2404,0.9253
2021-07-01,1.1857,111.56,1.378,1.2405,0.9253
2021-07-02,1.1848,111.28,1.3795,1.2346,0.9224
2021-07-06,1.1816,110.66,1.3792,1.2466,0.9245
2021-07-07,1.1803,110.62,1.3792,1.2506,0.9252
2021-07-08,1.184,109.82,1.3767,1.2533,0.9153
2021-07-09,1.1861,110.18,1.3842,1.2476,0.9151
2021-07-12,1.1858,110.36,1.3886,1.2455,0.9154
2021-07-13,1.1813,110.36,1.3847,1.2511,0.9164
2021-07-14,1.1826,110.03,1.3854,1.2521,0.9154
2021-07-15,1.1806,110.05,1.3849,1.2575,0.9186
2021-07-16,1.181,110.13,1.3785,1.2586,0.9192
2021-07-19,1.1804,109.45,1.369,1.2752,0.9179
2021-07-20,1.1776,109.92,1.3615,1.2724,0.9218
2021-07-21,1.1799,110.22,1.3695,1.2538,0.9179
2021-07-22,1.1771,110.1,1.375,1.2578,0.9195
2021-07-23,1.1761,110.52,1.3749,1.258,0.9211
2021-07-26,1.181,110.31,1.3829,1.254,0.9157
2021-07-27,1.1831,109.64,1.3884,1.2579,0.9135
2021-07-28,1.1809,110.06,1.3884,1.2563,0.9134
2021-07-29,1.1886,109.53,1.3966,1.2439,0.9062
2021-07-30,1.1864,109.7,1.3913,1.2466,0.9061
2021-08-02,1.1873,109.22,1.3886,1.2501,0.9051
2021-08-03,1.1859,109.09,1.3905,1.255,0.9047
2021-08-04,1.1841,109.44,1.3912,1.2551,0.9061
2021-08-05,1.1838,109.75,1.3929,1.2487,0.907
2021-08-06,1.1761,110.22,1.3873,1.2563,0.9142
2021-08-09,1.1749,110.25,1.3852,1.2571,0.9191
2021-08-10,1.1722,110.54,1.384,1.2531,0.9226
2021-08-11,1.1737,110.47,1.3866,1.2513,0.9215
2021-08-12,1.1736,110.36,1.3833,1.2518,0.923
2021-08-13,1.1796,109.75,1.3857,1.2512,0.9162
2021-08-16,1.1776,109.26,1.3849,1.257,0.9123
2021-08-17,1.1714,109.59,1.3739,1.2622,0.9144
2021-08-18,1.1702,109.92,1.3749,1.2638,0.9179
2021-08-19,1.1693,109.75,1.3673,1.279,0.9173
2021-08-20,1.169,109.77,1.3625,1.2853,0.9176
2021-08-23,1.1732,109.78,1.3717,1.2666,0.9137
2021-08-24,1.1746,109.68,1.3716,1.2615,0.913
2021-08-25,1.1758,110.03,1.3723,1.2624,0.9137
2021-08-26,1.1761,110.09,1.3712,1.2654,0.9174
2021-08-27,1.1794,109.84,1.3769,1.2613,0.9122
2021-08-30,1.1795,109.91,1.3758,1.2606,0.9172
2021-08-31,1.18,110.05,1.3747,1.2629,0.9161
2021-09-01,1.185,110.03,1.379,1.2615,0.9145
2021-09-02,1.1858,110.01,1.3825,1.2559,0.9159
2021-09-03,1.1884,109.64,1.3862,1.2524,0.9136
2021-09-07,1.1849,110.17,1.3792,1.2622,0.9179
2021-09-08,1.1818,110.32,1.3761,1.2681,0.9219
2021-09-09,1.1827,109.76,1.3855,1.2648,0.9173
2021-09-10,1.1821,109.93,1.3847,1.2636,0.918
2021-09-13,1.1809,109.94,1.3844,1.2643,0.9213
2021-09-14,1.1824,109.66,1.3848,1.2663,0.9193
2021-09-15,1.1811,109.4,1.3837,1.2653,0.9196
2021-09-16,1.1764,109.67,1.3785,1.2679,0.9251
2021-09-17,1.1734,109.94,1.3755,1.2738,0.9308
2021-09-20,1.1729,109.47,1.3656,1.2818,0.9277
2021-09-21,1.1724,109.33,1.3663,1.2789,0.9235
2021-09-22,1.1739,109.59,1.3669,1.2733,0.9223
2021-09-23,1.1735,110.17,1.3745,1.2662,0.9243
2021-09-24,1.1715,110.72,1.3681,1.2672,0.9246
2021-09-27,1.1702,110.97,1.3712,1.2643,0.9256
2021-09-28,1.1681,111.33,1.3537,1.2692,0.9282
2021-09-29,1.1612,111.83,1.3439,1.275,0.9335
2021-09-30,1.1577,111.5,1.347,1.2673,0.9339
2021-10-01,1.1598,110.97,1.3572,1.2657,0.9297
2021-10-04,1.1622,110.94,1.3602,1.2571,0.9248
2021-10-05,1.1609,111.39,1.364,1.2562,0.9271
2021-10-06,1.1546,111.33,1.3569,1.2612,0.9279
2021-10-07,1.1561,111.5,1.3634,1.2546,0.928
2021-10-08,1.1572,112.15,1.363,1.2477,0.9272
2021-10-12,1.1541,113.69,1.3605,1.2439,0.9302
2021-10-13,1.1568,113.49,1.3645,1.2448,0.926
2021-10-14,1.1591,113.59,1.3684,1.2362,0.9232
2021-10-15,1.1594,114.31,1.3756,1.2387,0.9241
2021-10-18,1.1609,114.22,1.3726,1.2362,0.9232
2021-10-19,1.1632,114.27,1.3807,1.2354,0.9227
2021-10-20,1.1643,114.24,1.3821,1.2328,0.9197
2021-10-21,1.1643,113.75,1.3812,1.2339,0.9173
2021-10-22,1.1632,113.54,1.3741,1.2385,0.9164
2021-10-25,1.1609,113.7,1.3773,1.2373,0.9193
2021-10-26,1.159,114.19,1.3772,1.2388,0.9204
2021-10-27,1.16,113.75,1.3739,1.2337,0.9183
2021-10-28,1.1685,113.38,1.3804,1.2348,0.9123
2021-10-29,1.1552,114.03,1.3686,1.2397,0.9165
2021-11-01,1.1591,114.19,1.3679,1.2355,0.9105
2021-11-02,1.1581,113.78,1.3612,1.242,0.9145
2021-11-03,1.1584,114.06,1.3659,1.2416,0.9121
2021-11-04,1.1546,113.63,1.3494,1.2462,0.9127
2021-11-05,1.1554,113.45,1.3491,1.2439,0.9133
2021-11-08,1.159,113.15,1.3563,1.2441,0.9132
2021-11-09,1.1589,112.87,1.3551,1.2457,0.9118
2021-11-10,1.1517,113.89,1.347,1.2447,0.9164
2021-11-12,1.1443,113.9,1.3412,1.2558,0.9211
2021-11-15,1.1421,113.96,1.3444,1.2515,0.9217
2021-11-16,1.1333,114.62,1.3429,1.2562,0.9298
2021-11-17,1.1322,114.33,1.3488,1.2594,0.9286
2021-11-18,1.1358,114.22,1.3489,1.2629,0.926
2021-11-19,1.1318,113.81,1.3474,1.2631,0.9262
2021-11-22,1.126,114.69,1.3412,1.2684,0.93
2021-11-23,1.1265,114.98,1.3388,1.2712,0.9325
2021-11-24,1.1196,115.34,1.3332,1.2657,0.9354
2021-11-26,1.1302,113.46,1.3322,1.2756,0.9234
2021-11-29,1.1261,113.75,1.3291,1.2792,0.925
2021-11-30,1.1287,113.22,1.3252,1.2812,0.9217
2021-12-01,1.1323,112.82,1.3308,1.2778,0.9195
2021-12-02,1.1306,113.1,1.3305,1.2814,0.9205
2021-12-03,1.1308,112.88,1.3234,1.2833,0.9185
2021-12-06,1.1282,113.31,1.3252,1.2785,0.9256
2021-12-07,1.1247,113.61,1.3236,1.2651,0.9264
2021-12-08,1.133,113.83,1.3236,1.2653,0.9217
2021-12-09,1.1285,113.53,1.3188,1.2698,0.926
2021-12-10,1.1312,113.36,1.3262,1.2706,0.9205
2021-12-13,1.1298,113.42,1.3233,1.2795,0.9212
2021-12-14,1.1267,113.63,1.3225,1.2858,0.9236
2021-12-15,1.1261,113.83,1.3214,1.2916,0.9258
2021-12-16,1.1309,113.67,1.3325,1.2772,0.9215
2021-12-17,1.1277,113.56,1.3269,1.283,0.9226
2021-12-20,1.1298,113.45,1.3222,1.2941,0.92
2021-12-21,1.1272,114.11,1.3253,1.2927,0.9242
2021-12-22,1.1324,114.22,1.3345,1.2844,0.9201
2021-12-23,1.132,114.42,1.341,1.2809,0.9186
2021-12-27,1.1329,114.85,1.3438,1.2797,0.9175
2021-12-28,1.1314,114.75,1.3432,1.2814,0.9167
2021-12-29,1.1337,114.97,1.3475,1.281,0.9149
2021-12-30,1.1318,115.17,1.35,1.2777,0.9146
2022-01-03,1.129,115.27,1.3469,1.2757,0.9188
2022-01-04,1.1296,116.12,1.3544,1.2697,0.9154
2022-01-05,1.1335,115.91,1.3573,1.27,0.9161
2022-01-06,1.1307,115.78,1.3539,1.2725,0.9196
2022-01-07,1.1358,115.61,1.3583,1.2643,0.9191
2022-01-10,1.1328,115.14,1.3567,1.2679,0.9252
2022-01-11,1.1363,115.38,1.3622,1.2598,0.9237
2022-01-12,1.1431,114.74,1.3698,1.2501,0.9134
2022-01-13,1.1464,114.06,1.3724,1.2482,0.9102
2022-01-14,1.1414,113.89,1.367,1.2549,0.9133
2022-01-18,1.1336,114.6,1.3588,1.2535,0.9168
2022-01-19,1.1346,114.28,1.3625,1.2499,0.9155
2022-01-20,1.1336,114.08,1.3642,1.2462,0.9157
2022-01-21,1.1346,113.72,1.3562,1.2542,0.912
2022-01-24,1.131,113.82,1.3447,1.2688,0.9146
2022-01-25,1.1283,113.88,1.3495,1.2637,0.9194
2022-01-26,1.1279,114.33,1.3516,1.2597,0.9213
2022-01-27,1.1141,115.47,1.3385,1.2709,0.9318
2022-01-28,1.116,115.21,1.3417,1.2753,0.9298
2022-01-31,1.1212,115.22,1.3439,1.2694,0.9303
2022-02-01,1.1239,114.77,1.3505,1.2688,0.9231
2022-02-02,1.1299,114.36,1.3565,1.2689,0.9186
2022-02-03,1.1425,114.88,1.3602,1.2679,0.9213
2022-02-04,1.1455,115.22,1.3543,1.2759,0.9248
2022-02-07,1.1434,115.09,1.3533,1.2685,0.9243
2022-02-08,1.1416,115.62,1.3552,1.2709,0.9244
2022-02-09,1.1435,115.44,1.354,1.2675,0.9233
2022-02-10,1.1487,115.84,1.3636,1.2647,0.923
2022-02-11,1.1404,115.91,1.3601,1.2678,0.9255
2022-02-14,1.1306,115.72,1.3516,1.2732,0.9265
2022-02-15,1.1363,115.64,1.3539,1.2742,0.9258
2022-02-16,1.1381,115.41,1.3585,1.2687,0.9219
2022-02-17,1.1364,115.03,1.3624,1.2696,0.9202
2022-02-18,1.1327,115.08,1.3585,1.2748,0.921
2022-02-22,1.1342,114.94,1.3597,1.2736,0.9204
2022-02-23,1.1316,115.12,1.3555,1.2717,0.9179
2022-02-24,1.1154,115.45,1.336,1.284,0.9266
2022-02-25,1.1261,115.62,1.3407,1.274,0.9274
2022-02-28,1.1224,115.11,1.3419,1.2662,0.9179
2022-03-01,1.1103,114.87,1.3318,1.2709,0.9186
2022-03-02,1.1102,115.59,1.3365,1.2657,0.9216
2022-03-03,1.1053,115.67,1.3326,1.2675,0.9204
2022-03-04,1.0912,114.65,1.3214,1.276,0.9183
2022-03-07,1.086,115.41,1.3115,1.2772,0.9267
2022-03-08,1.0881,115.64,1.3101,1.2893,0.9302
2022-03-09,1.1069,115.87,1.316,1.2812,0.9264
2022-03-10,1.1007,116.05,1.3108,1.2772,0.9294
2022-03-11,1.0937,117.08,1.3063,1.2723,0.9326
2022-03-14,1.0979,118.0,1.3044,1.2774,0.9358
2022-03-15,1.0974,118.19,1.3065,1.2806,0.9415
2022-03-16,1.0996,118.48,1.3096,1.2742,0.9414
2022-03-17,1.111,118.45,1.3159,1.2637,0.9349
2022-03-18,1.1044,119.17,1.3169,1.2633,0.9337
2022-03-21,1.1048,119.15,1.3201,1.258,0.9303
2022-03-22,1.1022,120.66,1.3258,1.2604,0.9325
2022-03-23,1.1001,121.02,1.3212,1.2555,0.9318
2022-03-24,1.1006,122.08,1.3183,1.2532,0.9308
2022-03-25,1.0985,121.98,1.3193,1.2512,0.9308
2022-03-28,1.0977,123.25,1.3091,1.255,0.9344
2022-03-29,1.1104,122.61,1.3125,1.2513,0.9303
2022-03-30,1.1163,121.97,1.3149,1.2495,0.9233
2022-03-31,1.1093,121.44,1.3152,1.2482,0.9211
2022-04-01,1.1043,122.6,1.3114,1.2507,0.9256
2022-04-04,1.0992,122.7,1.3116,1.2491,0.9256
2022-04-05,1.0921,123.48,1.3101,1.2452,0.9292
2022-04-06,1.0913,123.7,1.3082,1.2502,0.9325
2022-04-07,1.09,123.8,1.306,1.2592,0.9332
2022-04-08,1.0874,124.31,1.3032,1.2577,0.9333
2022-04-11,1.0875,125.55,1.3033,1.2622,0.9308
2022-04-12,1.0852,125.25,1.3031,1.2609,0.9302
2022-04-13,1.0874,125.51,1.3072,1.2595,0.9335
2022-04-14,1.0796,125.92,1.3052,1.2628,0.9426
2022-04-15,1.0812,126.31,1.3066,1.2613,0.9431
2022-04-18,1.0785,126.77,1.3019,1.262,0.9441
2022-04-19,1.0789,128.55,1.3009,1.2618,0.9482
2022-04-20,1.0857,127.76,1.3055,1.249,0.9469
2022-04-21,1.0839,128.62,1.3042,1.2526,0.9533
2022-04-22,1.079,128.78,1.2848,1.2716,0.9587
2022-04-25,1.0703,127.66,1.2698,1.2775,0.9585
2022-04-26,1.0661,127.37,1.2617,1.2796,0.961
2022-04-27,1.0549,128.44,1.2547,1.283,0.9695
2022-04-28,1.05,130.94,1.2443,1.2831,0.9724
2022-04-29,1.0537,129.84,1.2565,1.2802,0.9723
2022-05-02,1.0521,130.18,1.2523,1.2884,0.977
2022-05-03,1.0532,130.09,1.251,1.2837,0.9785
2022-05-04,1.0539,129.97,1.2487,1.2817,0.9829
2022-05-05,1.0507,130.41,1.2334,1.2849,0.9874
2022-05-06,1.0572,130.35,1.2344,1.289,0.9858
2022-05-09,1.0559,130.37,1.2335,1.2962,0.9927
2022-05-10,1.0531,130.21,1.2313,1.303,0.9949
2022-05-11,1.0537,130.2,1.2317,1.2943,0.9907
2022-05-12,1.0376,128.1,1.2198,1.3055,1.0004
2022-05-13,1.041,129.23,1.2242,1.2929,1.0014
2022-05-16,1.042,129.15,1.227,1.2883,1.0028
2022-05-17,1.0532,129.31,1.2468,1.2839,0.9931
2022-05-18,1.0494,128.22,1.2396,1.2838,0.9902
2022-05-19,1.0587,127.62,1.2504,1.2821,0.9729
2022-05-20,1.0559,127.86,1.2492,1.2837,0.9749
2022-05-23,1.0668,127.78,1.2571,1.2784,0.9664
2022-05-24,1.0744,126.56,1.2544,1.284,0.9597
2022-05-25,1.0658,127.31,1.2539,1.2837,0.9637
2022-05-26,1.0725,127.23,1.2582,1.2788,0.9595
2022-05-27,1.0709,127.14,1.2613,1.274,0.9575
2022-05-31,1.0731,128.53,1.2624,1.2639,0.957
2022-06-01,1.0646,130.09,1.2472,1.267,0.9644
2022-06-02,1.0733,129.83,1.2557,1.2587,0.9592
2022-06-03,1.0721,130.71,1.2496,1.2581,0.9625
2022-06-06,1.0699,131.55,1.2544,1.257,0.969
2022-06-07,1.0697,132.53,1.2594,1.255,0.9731
2022-06-08,1.074,134.06,1.2557,1.2524,0.975
2022-06-09,1.0656,134.06,1.2511,1.2651,0.9778
2022-06-10,1.0521,134.19,1.233,1.2782,0.9886
2022-06-13,1.0436,134.12,1.217,1.2851,0.9966
2022-06-14,1.0416,134.89,1.2011,1.2933,1.0016
